post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
kykx2sdkdo13x3|Auto type allowed for P1?|Is using `auto` as a type allowed for project 1? (particularly for summarize due to the long type).|83|0|active|Yes, you are allowed to use `auto`. . . But one thing to remind, `auto` is __*not*__ a type. It is a keyword to signal compiler perform **type deduction/inference**. To be more specific, it is a type placeholder like the `T`  in  `template`.||0
kykx2jr1i0q51v|test|"I am facing this bug: ""expected '(' for function-style cast or type construction"" in test, can anyone tell me how to fix it?"|51|0|active|This should be resolved in your private post.||0
kykwkfsxzt529x|percentile() question|Is it valid to just return the smallest number in the vector if p = 0 and return the largest number if p = 1 (assuming the vector is sorted).|89|0|active|Yes.||0
kykwfzsc8c945a|Test Cases for summarize()|What are some good ideas/hints to try for edge cases testing the summarize() function? I've been brainstorming for quite a while but I don't really know what can be done with summarize.|103|0|active|Unfortunately we cannot give away any information about edge cases. Just make sure to read the effects statement closely.||0
kykwarog1ul72b|test code|Can anyone tell me what's wrong with my code and how to fix it? I have already written all the functions and declared them.|16|0|private|Remember when you call functions you should not be putting the type of the variable in the function call. For example, you would call test_summarize(data) instead of test_summarize(vector<double> data). It's much easier to just create the data vector within the test function.||1
kykw95jxub1dk|Print summary data|Can somebody help me approach how to print the value: frequency pairs in main.cpp? I am thinking nested for loops but I'm having trouble conceptualizing how that would work with vectors within a vector. |94|0|active|Treat it like a 2D array! You can index each element in the vector in the same way as you would in an array. For example: v[0][1] refers to the first vector's second element.||1
kykw07p3kp1xc|what to put in stats_tests?|Do I use my methods on the data that is provided (1, 2, and 3) or do we create our own data to do tests on? Also should we test all of the methods from stats.cpp or just the important ones?|84|0|active|"To add onto this, you want to think of different data sets that could be considered ""edge cases"" for functions."||1
kykvzjtkqkz2dh|Percentile 100|Hi, for my percentile, if I input the value for 100 as 0.99999 instead of 1.00 (or 1) it works, but 1.00 does not. would it be OK to use 0.9999 instead in main? or will this lose marks later on in the marking process?|107|0|active|The 100th percentile is the last element in a dataset. You should not use 0.9999 for the input value of `p`. `p` is between 0 and 1, both inclusive.||1
kykvus6nek81tb|linker command failed|whenever i try to compile my code, I keep running into this error . |60|0|active|Did you accidentally edit anything in your `stats.h` file? Check to make sure that all declarations of your functions in `stats.h` match the corresponding ones in `stats.cpp` (same name, return, parameters, etc.)||0
kykvr9g66445sx|Trying to connect to CAEN, getting NEW errors?!|The code that i'm trying to connect to CAEN with is the SAME that I've submitted to the auto-grader, and it hasn't brought up this error.. . But caen is?!. . |54|0|active|i think you need to make i a size_t type instead of an int type but i think its in the project appendix||0
kykv01end1y1hd|Confused about Valgrind and CAEN|I have a MacBook and have installed Xcode, do I still have to download CAEN and Valgrind? |78|0|active|See followups. ||1
kykutk324wq53p|Stats_test.cpp|My code is working and I have a 3/3. I wrote only like one test case in my stats_test.cpp. I was just wondering if it's private tests that get graded, is there even a point of me writing my test cases in stats_tests.cpp if I already have a 3/3? . Also what are the private tests worth in terms of points? |84|0|active|You're going to come to know this AFTER the deadline. Yes, These points are hidden. So, You're not going to know if there is a bug in the functions that you've implemented in the stats.cpp until the deadline is passed. So, I guess that there are points for the stats_tests.cpp. If you want to know more, Just refer to the lecture - 1. Where the professor talks about the private tests, and the truth is they're hidden until after the deadline.||0
kykusybyady56m|Valgrind and autograder|If we pass the valgrind tests on the autograder and get an all 3/3 with everything blue, but still get errors on the command line when running valgrind, would there still be errors in my code?|142|1|active|Yes, there can be bugs, in the Because remember... The tests cases are hidden. This means they have additional points added to your grade, and you'll come to know them once the deadline has been passed. ||1
kykul6ocqka6ib|Percentile Rounding|Should I round the value at the p percentile to a certain digit to test? For example if the answer is 1.7999999 should I be rounding that in the function?|100|0|active|"In these types of cases, you will need to introduce an epsilon to determine whether the number is in a certain range. View ""Floating Point Comparisons"" in the project 1 specs."||0
kykub4cth1f2cj|Terminal stopping during summarize function|Hi all, when I'm using the terminal to run main, it seems to stop after entering the summarize function. And then it doesn't carry out anything else in main.cpp. Included is what I see in my terminal.. |92|0|active|This means that you have an error either in the main.cpp, or the summarize function in the stats.cpp mostly, in the summarize function in the stats.cpp||1
kyku3nnr4bi5l3|Error|What does this mean?|71|0|active|This means Your main cpp is missing the comment Project UID. You have not commented on the Project UID, in the beginning of the main.cpp That is required in the main.cpp.||1
kyktxlq4hl3et|vs code not stopping at breakpoint|hi, when i run the debugger in vscode, it just runs through with no problems and/or exits with an error message, even when i set a breakpoint in the code. it won't let me step through the code and see the variables like it's supposed to. how do i fix this? (i use an m1 mac?)|56|0|active|It looks like your debugger wasn't set up right. Revisit the mega tutorial and go through the debugger module. ||1
kyktwbi5u5d7n|Frequency|"Hi there, . . I'm having trouble going about finding the frequency of each value in the vector for the summarize and mode functions. . . I know I need to utilize a nested loop to iterate through the vector to compare each value with the rest in the vector, but I'm running into trouble such that after I iterate through the second loop to find the number of times that unique number occurs, I don't know how to effectively ""skip"" the rest of the duplicates in order to start counting the frequency of the next unique value. . . For example, with a vector = 1, 1, 1, 2, 2, 3, 4. I understand how to compare i = 0 (1) with the rest of the vector, but how do I modify the loop such that I start counting from 2 (i = 3) instead of the next 1 (i = 1, since the loop is set up such that it increments by 1). Since there is no consistent pattern I am unsure as to how to ""skip"" the duplicates and start counting the frequency of the next unique value.. . If this doesn't make sense I can clarify!. "|101|0|active|in the first nested loop, you're comparing v[i] with whatever the number you're counting the frequency for is, right? are you asking how to start counting the next number in the vector? if so, set up your code so that if v[i] doesn't match the number you're counting, you take note of whatever data you need to take note of, and then set the number you're comparing to to the new number. at least in the method i used, i didn't need to use two nested for loops. ||1
kyktneakfi75m5|vs code &gt; &gt; error|. This is a new error thats popping up for me, even after i fixed it and closed and reopened the file, is there a way to make vscode understand that i fixed it |41|0|active|`vector>` is not any different from `vector >` - it's just a choice of style. VSCode can be kinda annoying sometimes with giving false errors/taking a while to register changes. Restarting every now and then is good!||1
kykt1tsxoas6j9|Grading of Project 1|I am really confused on how Project 1 is graded. . What is the grade distribution for this project and does our stats_tests.cpp gets graded or is it just for us to find our own mistakes? Meaning if our code is running and we are happy with it do we have to do the stats_tests.cpp? Thank you!|115|0|active|Your `stats.cpp` and `main.cpp` files will be the most substantial parts of your grade. The autograder runs both public & private tests against them (3 points will come from public tests and a number of points will be from private tests, released only after the deadline).. . While `stats_tests.cpp` is not graded for thoroughness **for P1 only**, it is a good idea to write quality test cases for the sake of running your own code against them to catch bugs. (Think about what types of private test cases we might be checking, and try to replicate them!). . For all future projects, we will be grading the quality of your test cases.||0
kyksl6povu36vz|make test error|. Hi, I was wondering what this error when running make test means? I passed everything on autograder, so I'm not sure why this is showing up or what it means. |52|0|active|Please refer to @11.||0
kyksgjrgpkz4sr|Question|Hi, I have a question: I'm stuck here since I'm not sure how to get the frequency... I need help, in terms of C++. I know what we need to do here in the mode function... but I just am stuck here. Please Help. I understand that this is just a broad kinda thing here. but please help. I'm stuck on this like forever.. . |21|0|private|What have you tried so far? Think about the summarize function and how you were able to count the frequency of numbers there. Can you apply the same logic to your mode function? Unfortunately it is hard to give you any help here without knowing what you have tried/having a baseline to work with.||1
kyks03ugoab3wc|taking in filename and column_name|Are there any restrictions we need to set for acceptable file names and column names?|62|0|active|when you call extract_column it'll check that for you||0
kykrzccirj26ha|test cases|can I use someone else's test cases or must they be original?|64|0|active|Your test cases must be original||0
kykruua034y4ic|Summarize debugging|"I am trying to debug my summarize function and I am 99% sure the error is coming from how i am creating an ""inner vector"" and an ""outer vector"" and how i'm pushing back the data into them... would anybody be able to help?"|22|0|private|Could you please make this post private and post your code here?||1
kykrpljedlp69n|how to open the p1-stats folder in WSL?|"When I open Ubuntu, I can not open the file by ""cd /mnt/c/Users/""Weijia Jin""/Desktop/eecs280/p1-stats, how can I find my project?. "|54|0|active|`mnt` is in the root directory, you should access it using `/mnt`||0
kykqjgl6stn1ez|Can someone please look at what the valgrind error is for my most recent submission?|I've narrowed it down to the percentile function, but I have no idea why it's going out of bounds!|113|0|active|I recommend taking a look at the follow-ups here @200_f1. It may give you more insight on the issue.||1
kykqf1627sh7nb|Functions of the same name|In Project 1, I created a function name sort_vector and use it in other functions for the project. Could it happen that the private test cases use a function of the same name? This has happened before when I was in EECS 185. Should I change the function? |10|0|private|You shouldn't be making your own sort function; there is already one provided for you in p1_library, so call that instead. ||0
kykq7pknq366fv|Too much conflicting information on Piazza regarding Style &amp; how it&#39;s handled for P1.|I am hearing many things.. . Some are saying it is graded, some are saying it isn't.. . Some are saying it will be graded for style but the grade won't affect us, meaning it will only serve as personal feedback for us.. . Can someone please clear this up for me?|180|1|active|Yes - style will not be graded for P1. The autograder's feedback for P1 will include all the public tests you can see currently (3/3 if you passed them!) and a number of private tests that test your implementation.. . Style will be checked for future projects, but those will always be public on the autograder, so you will know exactly what you need to fix before submitting.||0
kykpc3ylj0q5w1|Valgrind Error|I just submitted to autograder and received this error message from the valgrind section. I am not sure what it means or how to fix it. I had a slight syntax error in my main output so maybe this was the cause but I am unsure. Any guidance would be helpful.|103|0|active|The error is on line 176 of stats.cpp. It also mentions the percentile function. You might want to check that.||1
kykoyz34pcx1rq|Stats_test Fabs Usage Error|I was using a combination of abs() and epsilon in order to check the status of various tests I'd run. I was told to change this to fabs() later in order to get it to work. However, even though it works when run in visual studio, the autograder isn't accepting this fix. Here is the error:. ![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fkux2msa1xfi6t9%2F3838369b83255a302068947b3dbcba0b8fc36c931f99b9e4cf82e4d47c4df4b2%2Fimage.png). Any ideas on how to fix this?|69|0|active|You have to make sure to include the <cmath> library||0
kykoxsuxjcj5sd|undefined reference to functions in the p1_library|I've been getting errors when trying to compile my code in the main.cpp and stats.cpp files where it doesn't recognize the sort or extract_column function, even though I've imported p1_library.h into both files|56|1|active|If you are working in XCode, make sure you are including p1_library.h in your Compile Sources.||0
kykom0wchv24wv|Correct Main Public Test|My Main public test is showing up as incorrect even though it is correct. What should I do?. ![image.png](/redirect/s3?bucket=uploads&prefix=paste%2Fkux2msa1xfi6t9%2Fe79ad7d300f432201f7ccc310328d913c8e7068843ee861631bf80eb0c828f8d%2Fimage.png)|93|0|active|"It has to do with the missing whitespace. You can check by clicking ""Show Whitespace"" in the output screen. I recommend copy-pasting the front of those lines (""0th percentile..."", ""25th percentile..."", etc.) directly from the spec to avoid issues with the whitespace."||0
kyko31sen52mr|Question regarding CAEN style guide|I have set up CAEN but I am a bit confused with what the actual error statements mean and how to find them. Can someone explain this output?. Also, is stats_tests.cpp included in style points? |73|0|active|See followup||1
kykmvjugov94ks|Summarize failure|When I try to test my summarize function it does not work but I cannot see what each vector hold so I am not sure why it is failing. How do am I supposed to fix this?. . |104|0|active|Could you try clicking the triangle arrow on the left?||0
kykmqqijk661d4|Extract column question|Do we have to account for a user inputting a lowercase column name? |68|0|active|The user should input a valid column name, where a valid column name is a column name that matches exactly what is in the .tsv file.||1
kykmlwfabzc3c6|Autograder: main public test -&gt; Run: actual exit status question|I am curious if there is significant meaning between a red 0 or a blue 0 for the actual exit status on auto grader. I am receiving a 3/3 and no errors are showing up however I noticed that all the other zeros are blue and this one is red. Is this representative of some sort of error? I included a photo below to show what I am referring to:. |99|1|active|red 0 vs. blue 0 doesn't mean anything in this case because everything else on the screen is blue with a blue checkmark (if it shows up red/yellow/orange with a red x, then it's a problem.)||1
kykmjk1s4ej45y|Terminating with Uncaught Exception of type?|Screen_Shot_2022-01-18_at_4.22.59_PM.png. . Getting this error message when I run stats_public_test.cpp. No idea what it means.|17|0|private|@657||1
kykm8rqoaa41dw|Include name or unique name on files?|Do we need to include our name or unnique name in the comments on the project files we turn into autograder?|87|0|active|No need to include your name or uniqname. Just remember to include the project UID at the top of your submitted files.||0
kykm6kddzuk4eb|I accidentally posted publicly then changed to private|Hi. I accidentally posted publicly a picture of my personal code (for the summarize function) and then immediately after realized (the post had 7 viewers) I changed it to a private post. I am so so tremendously sorry. What should I do or is that an immediate HC violation?|26|0|private|Thanks for making the post private as soon as you noticed the mistake. While we consider it an honor code violation to share your code with others or make it publicly available, this is intended to apply for intentional sharing or prolonged public availability, such as through an online repository or schoolwork sharing website. We aren't going to report you for a mistaken post on Piazza.. . I don't expect anyone who saw the post will end up copying your code, but of course we can't control for that. If it were to happen, we'd make a report to the honor council based on a match between their submitted code and yours, but since we have a clear trail of how that could would have been obtained, my inclination would be to simply report that individual for taking advantage of another student who had accidentally, momentarily posted their code on Piazza.||1
kyklwti2syhe3|Percentile formula has a problem|HI. I think the percentile formula provided in the spec itself has a problem. Because when P = 100, n = N = k, the V(k+1) doesn't make sense in this case. I have fixed this bug in my program but I still feel weird to see this appear in the definition of the formula. |100|0|active|look at the last followup discussion post on @200||0
kyklwbsoxo3yg|Error with CAEN but not Autograder|When I try to run any of my tests on CAEN, it doesn't compile, saying that there's some error but not giving a line number or reason why. But when I submitted it to Autograder, nothing seemed wrong and it compiled fine.. Anyone know what's wrong or if I should even care?. . Edit: nevermind, it was one of the errors listed in the project 1 FAQ.|60|0|active|marking resolved||0
kyklup3t2195lq|Error in main.cpp when testing in terminal|"When I use ""diff main_test.out main_test.out.correct"" in terminal, I get this error and I think it has something to do with . . ""< enter a filename eneter a column name reading column B from main_test_data.tsv. \ No newline at end of file"" . . but I am unsure how to fix this and my uniqname is aweadock. . Thanks "|7|0|private|"It looks like your output from main.cpp is not not correct.""enter a filename"", ""enter a column name"", and the rest of the statements should each be on their own line.. Also be sure to spell-check, it looks like you have a typo with ""eneter""."||0
kykltjaxsrd5ci|Summarize Function: heap buffer overflow|What is the problem with the code? Is it being organized ineffectively? I don't get why this error is being called.. . . (I just return summary at the end)|26|0|private|I'm so sorry, just moved it to private||0
kyklsdm04xe518|Epsilon|I'm not sure where to use epsilon and what is it for. Should I use it in my test to compare the difference between the expected value and actual value?|77|0|active|Yes, that's what epsilon is used for. For simplicity, declare epsilon as a global constant in stats_tests.cpp, like it is in the spec. Then use epsilon to compare two doubles.||0
kyklmf41t2d76u|Erase() Function not working for vectors?|. Erase() function isn't working. Here is the error on the compiler. Not really sure what to do / how to fix this. Thanks for help!|7|0|private|See: https://www.cplusplus.com/reference/vector/vector/erase/. . vector erase needs to know what position to erase starting from v.begin(). . So instead of v.erase(j), you would instead need v.erase(v.begin() + j).||0
kykl9td2sh23bh|error on autogravder but still have 3/3|When I submit to the auto grade I have a 3/3 but I'm still getting an error for the Valgrind part of main public test. . What do I do about this? And will it still affect my grade if I'm getting 3/3? |7|0|private|@733||0
kykl466knl956z|Valgrind error|Not sure why I'm getting this Valgrind error and how to fix it. . |100|0|active|@11 You may need to copy and paste the module statement from the FAQ.||1
kykl1qm23022mx|Valgrind issue?||108|0|active|This is about indexing out of bounds. Try to make a if statement to avoid specific case.||1
kykkscg1vry526|Solving indexing where it does not exist issue|A lot of posts below detail the valgrand error within the percentile function about the indexing being out of bounds, but I have a question about fixing it. Is making an if statement for when the percentile is 100 a fine way to do it?|53|1|active|Yup!||0
kykkienouhowi|error 1|"Screen_Shot_2022-01-18_at_3.24.50_PM.png. when i put make test into the terminal I get ""make: *** [Makefile:9: test] Error 1"" . and I was wondering the reason as to why. . "|62|0|active|Take a look at  @422, I think this might be the same error you are having given your screen shot.||0
kykk6r75dt42ea|Issue With Submitting||8|0|private|Looks like that statement should be a comment? Try commenting then compiling locally to see of that resolves your issue||1
kykk1mplqmh3b8|My code is not compiling, main.cpp is throwing errors on things that should work|"For some reason, my code is not compiling. My main is throwing errors for things that should be ok. I have had one of my peers try to take a look to see if he could find the error and he could not. There are 2 errors in the #include section, as well as one at the v = { when declaring the trial vector.. . My main.cpp code is:. . using namespace std;. #include ""stats.h"". #include ""p1_library.h"". #include <iostream>. #include <string>. #include <vector>. #include <cassert>. #include <cmath>. #include <iomanip>. #include <limits>. #include <math.h>. . int main(). {. vector <double> v = {6, 7, 8, 9, 10};. cout << sum(v);. }. . . stat.cpp code is:. . . using namespace std;. #include ""stats.h"". #include ""p1_library.h"". #include <iostream>. #include <string>. #include <vector>. #include <cassert>. #include <cmath>. #include <iomanip>. #include <limits>. #include <math.h>. . bool exist_in_vector(vector <double> v, double num){ //given a number and a vector, it checks to see if that number exists in the vector. for(int i = 0; i < v.size(); i++) {. if(num == v[i]){. return true;. }. }. return false;. }. . vector<std::vector<double> > summarize(std::vector<double> v){. double value;. vector <double> value_vector; //a vector to store values from v, only one instance of any value is stored here. vector <double> frequency_vector; //a vector just to store frequency of the values in the. vector<vector <double> > summary;. . for(int i = 0; i<v.size(); i++){ //creating the value_vector. value = v[i];. if (exist_in_vector(value_vector, value) == false){ //if a number from v doesn't exist in value_vector, that number will be appended. value_vector.push_back(value);. }. }. sort(value_vector); //sorting from least to greatest. . for(int i = 0; i<value_vector.size(); i++){ //creating a frequency vector. double frequency = 0; //frequency is set back to 0 after every loop. for (int j = 0; j<v.size(); j++){ //scans through the v vector. if (value_vector[i] == v[j]){ //if an element from value_vector is found in v, frequency will increment by 1. frequency++;. }. }. frequency_vector.push_back(frequency); //adds the final value of frequency to the vector. }. . for(int i = 0; i < value_vector.size(); i++){. //value_freq_vector will only have 2 elements: {value, frequency}. vector <double> value_freq_vector; //resets value_freq_vector after every loop. value_freq_vector.push_back(value_vector[i]); //appends ith element from value_vector. value_freq_vector.push_back(frequency_vector[i]); //appends ith elements from frequency_vector. summary.push_back(value_freq_vector); //{{value[0], frequency[0]}, {value[1], frequency[1]}, {value[2], frequency[2]}, ...}. }. return summary;. }. . int count(std::vector<double> v){. return v.size();. }. double sum(std::vector<double> v){. double total;. if(count(v)==0). {. return 0;. }. for(int i = 0; i < v.size(); i++). {. total += v[i];. }. return total;. }. double mean(std::vector<double> v){. if(count(v)==0). {. return 0;. }. else {. return sum(v) / count(v);. }. }. double median(std::vector<double> v){. sort(v);. if(count(v)==0). {. return 0;. }. if(count(v)%2==1). return v[(count(v)-1)/2];. else. return v[(((count(v)-1)/2) + ((count(v))/2)) / 2];. . }. double mode(std::vector<double> v){. sort(v);. if(count(v)==0). {. return 0;. }. int counter = 1;. int counter_temp = 0;. int temp_1 = v[0];. int final;. for(int i = 1; i<v.size(); i++). {. if(v[i]!=v[i-1]). {. if (counter > counter_temp){. counter_temp = counter;. final = v[i];}. }. else. {. counter++;. }. }. return final;. }. double min(std::vector<double> v){. sort(v);. return v[0];. }. double max(std::vector<double> v){. sort(v);. return v[count(v) - 1];. }. double stdev(std::vector<double> v){. if(v.size() < 2). {. return 0;. }. double u = mean(v);. double sum;. for(int i = 0; i<v.size();i++){. sum += pow ((v[i]-u), 2);. }. double omega_2 = sum / v.size();. double omega = pow(omega_2, 0.5);. return omega;. }. double percentile(std::vector<double> v, double p){. double percent = (p/100) * (count(v) - 1) + 1;. cout << p << ""th percentile = "" << percent;. return percent;. }. . "|17|0|private|Hi Trystan, it's not easy to debug your code by having to read through your entire file on Piazza. It's more helpful to post the error message you get, and the lines of code corresponding to that message.. . Alternatively, you can come to OH or, if you recently submitted to the Autograder, we should be able to see the error messages there. However, we need your uniqname which you can add to your name on Piazza as in @6.||1
kykjmz8fv3131n|mode function|My mode function seems to run into issues where it has to return the lowest value when two numbers occur the same number of times in the vector. However, I do not know how to solve this. My function is the following:. . double mode(vector<double> v) {.     sort(v);.     double mode = v[0];.     double placeholder = v[0];.     int frequency = 1;.     int mode_frequency = 1;. .     for (int i = 1; i < v.size(); i++) {.         if (v[i] == placeholder) {.             frequency++;.         }.         else {.             placeholder = v[i];.             if (frequency > mode_frequency) {.                 mode = v[i];.                 mode_frequency = frequency;.             }.         }.     }.     return mode;. }. . |23|0|private|Resolved due to project deadline. Please continue to followup (or make another post) if you still want help with your question!. ||1
kykjganuedn3n6|Autograder Complete|I tested my program at the autograder, and it gave me a 3/3 however, it shows that my Valgrind has not passed, what is happening? and also, once we submit to a autograder, is the submission over, or do we have to submit the project to a seperate place to be graded. And does not passing at Valgrind affect your grade. Screen_Shot_2022-01-18_at_2.57.19_PM.png|107|0|active|There are tons of questions about Valgrind on piazza, what it means, and how it affects your grade (it's helping detect undefined behavior, so it might get the right answer, or it might not. It's undefined!), please search before posting!. . . @843 @842 @802 @690 and others....||1
kyki1wv7vqi6im|No matching function call|I am trying to test my main.cpp file but there are errors for all of my stats functions. I have stats.h included in the main file but it says there is no matching function call to any of the functions in stats.h. |96|0|active|i would take a look at which vector you are passing into your stats functions.  the functions in stats (aside from summarize) take in a vector of doubles, but you're not passing that in||0
kykhrjzm8k83x1|Standard Deviation Check|Do we have to manually check that v has at least two elements? Or is it fine as is, meaning we don't need to|88|0|active|"You can assume that whatever is in the ""REQUIRES"" part of standard deviation in `stats.h` will be true . . Aka no you don't have to check"||0
kykhpfauanq4sa|main.cpp question|"Can i initialize a new vector ""v"" to the output generated by extract_column when it is passed a filename and a column name? And then pass that vector ""v"" to the statistics functions?"|68|0|active|Have you tried programming it and running it? I like your ideas, and it might be useful to try them out for yourself and see if your solution works ||0
kykhmcjgnqk6bl|filename/ column_name|How are we supposed to take in user input for filename and column_name? Can we store them in strings and then pass to extract_column?|57|0|active|I like that idea! This link might also be helpful for figuring out how to grab that input https://www.cplusplus.com/doc/tutorial/basic_io/||1
kykgfj9gu5i6vc|Program stops at mean running with real data|Screen_Shot_2022-01-18_at_13.31.44.png. My program stops running after it reaches the mean value. Is there a reason for this?|8|0|private|My initial guess is an infinite loop - have you tried using your debugger to see if it's looping / waiting on a function for a very long time?||1
kykgdvnn5gs2e4|stdev question|For the standard deviation function, when we are finding the (xI - xBar)^2, do we first add all of the (xI - xBar) for the entire vector, and then square? Or should we be squaring the differences and adding as we iterate through the vector?|130|0|active|Square each difference individually and then add them.. $$\sum((v_i-mean)^2)$$. . You will want to iterate through a for loop. In the brackets, you should calculate the difference, square it, and add it to a sum.. . . for(...){. 	//difference. 	//square. 	//add to total. }||0
kykfssc6yei28k|Percentile function just printing out 0 for all percentiles?||109|0|active|Have you tried using your debugger? Try stepping through your main function to see why your program is printing out 0. Part of the learning in EECS 280 is figuring out how to debug and change your code. I'm looking at your latest submission and `main.cpp` doesn't print out percentile at all? So I'm not sure if I'm looking at the latest copy ||1
kykf822daya4hr|Error when cout-ing Summary in main.cpp||85|0|active|@797||1
kykf2f3lg3m30d|Summarize function|Can I increment an int i by another variable in my for loop for the summarize function?. . Additionally, there is a section in the spec that talks about signed and unsigned integer comparisons... it says if we use a for loop that looks like (int i; i < v.size(); i++), we'll run into a compile error. I have not had this issue when I run my program, should I still update the int i to type size_t?|115|0|active|Yes you can increment an integer i by another variable in a for loop, but make sure that it gets the result you want - . ``` . vector example = {0,1,2,3}. for (size_t i = 0; i < v.size(); i++) {. cout << i << \n;. i += 1;. }. //will print out only 0 and 2. ```. . For the second one, have you compiled using `make clean` and then `make stats_tests.exe`? The flags that we set in that make shortcut should give you a compiler error||1
kykeuiw08sn7fi|Output diffs autograder|"As far as the autograder is concerned is there a functional difference between using cout << endl; to end a line or using ""\n"" to end a line? Or is the difference purely performance based?"|51|0|active|@499||0
kyke8kszhqb3sm|Formatting question|"After the program says ""enter a filename"", should there be a new line in the formatting of where the user inputs the filename? If so, does a similar pattern follows for the rest of the lines?. "|53|0|active|your output should match the example given in the spec here.  it would be good to check end lines and spaces with that!||0
kykdi8oxhd23iq|Error when running main.cpp||57|0|active|"Are you perhaps calling `extract_column` with a character literal (single quotes, ex. `'A'`) instead of a string literal (double quotes, ex. `""A""`)?"||1
kykd4xqt2gr4xr|How can I run main.cpp on my own computer?|I would like to run the main.cpp myself.. . I don't know how, can someone please list all the commands to do so?|59|0|active|Resolved||0
kykce1kc5k9lv|Autograder Stats_tests compile error|Not sure what is causing this error. I think I've included all the libraries necessary and whenever I run Xcode, I don't run into any issues compiling. Screen_Shot_2022-01-18_at_11.32.49_AM.png. Screen_Shot_2022-01-18_at_11.33.17_AM.png. . Help is much appreciated. |61|0|active|Rather thank including stats.cpp at the top of your stats_tests.cpp file, can you try including stats.h?. . As a side note, please refer to @6 & add your uniqname to your Piazza name!||1
kykc2qrux8m7bb|Are we suppose to create a test for the main.cpp file?|If so, how?|121|0|active|This is up to you. main.cpp is simply calling functions from stats.cpp, so the only potential thing to test is whether or not you are using csvstream correctly. Otherwise, tests for stats.cpp are sufficient.||1
kykc1p4541d8|Segmentation Fault|Does anyone know why I might be getting a segmentation fault and how I can go about fixing this? This only happens when I try to run my code with real data from the project, and otherwise my program runs fine and passes my test cases.. .  |110|0|active|Have you tried running valgrind? Valgrind can give you information about what is happening and where you are getting a segfault.||0
kykbyzlbscl17y|private test cases|Hello,. I was wondering how do we know approximately how many tests are enough? I have submitted my project on autograder and was wondering if you could look it over, so I know whether to change them or add more?. . Thank you!. My uniqname: gblaka|9|0|private|Hi Grieta,. . Unfortunately we cannot look over your project to check for correctness or give information about the private test cases. The private test cases exist to encourage you to think about edge cases, write your own tests, and get to a point where you feel you have written comprehensive tests. My best advice would be to look at each individual function, and maybe on a separate piece of paper think about potential edge cases for each function. Best of luck!. . ||0
kyk70ymph0h30p|stats_test.cpp|how do we get anything from stats_test.cpp to run?|112|0|active|Link it with stats.cpp and compile + run the executable. You can see the exact command on the spec. You can use the makefile provided in the starter files to do this||0
kyjsz9lu15l1pl|Percentile Function Not Working Correctly|Hi! My percentile function doesn't seem to be working correctly and I was wondering if I've missed something?Thank you. - Shahd Alghurbani (shahdal)|10|0|private|i would check to make sure you are calculating the rank correctly.  since p is already given to you as a decimal, you don't need to divide it by 100 anymore.. . i would also look to make sure youre handling your indexing correctly (ex. making sure you're indexing by 1 correctly, or converting the equation so it is indexing by 0)||0
kyjrwacgx97146|How to get out of &#34;Debug mode&#34; in XCode|"Hello!. . I have a question about running the program on XCode. When I try to run it, it automatically goes into debug/testing mode (where it instructs me to step in, step over, etc.). How do I actually run the program without it going into debugging every single time? Do I have to remove every ""assert"" function in order to even test run my stats functions? I am currently unable to run my test functions at all."|12|0|private|I would assume you have a breakpoint set up somewhere in your program, which will cause the debug mode to activate.  I would suggest removing/disabling all of those first!!  If that doesn't work, maybe send a screenshot of the file you're trying to run to see if it might be something else!||1
kyjrcyyutgv7lz|style error|As shown in the picture, do I need to return the number in if sentence to avoid the loss of credits? Could you please give me some suggestions to improve my credits if possible?. |12|0|private|could you post the error that you're getting?  i think it might have to do with result being uninitialized when declared but i want to make sure||1
kyjprpz7cqvuz|Autograder / Valgrind error|. . I read what other people said about the Valgrinds being out of bounds and making sure that there are no v[x+1] and stuff, but I checked my code and nothing should be out of bounds. Does anyone know how to fix this?|187|0|active|I'm not entirely sure it's simple to spot what is out of bounds here. I would recommend using your debugger to go to the line which says is conducting the `invalid read of size 8` and trying to narrow down which memory access is invalid. As a starting point, based on the error message you provided me, can you tell me which file/line #/function is performing this invalid memory access?||0
kyjnksqion1j2|Valgrind Error in main.cpp|"While my code compiles just fine on its own, it has an error according to the autograder/Valgrind:. . . . What does this mean? I looked through the forums and I think @802 and @690 had the same problem, but there didn't seem to be a clear resolution. I understand that this means ""index out of bounds"", but I don't know how that applies to my percentile method.. . If the code runs through VSCode without errors, why does Valgrind find an error?"|156|0|active|Step through your percentile() function and check anywhere you have v.at(…) or v[…]. Try and find out if it ever tries to access an index that is out of bounds. For example, in the small_data_set test provided, the size would be 3 (so the possible indices would be 0, 1, and 2).You probably have something like v.at(k + 1) or v[k + 1] and if the index k + 1 is greater than 2 (or less than 0), you’re trying to access an invalid index.||1
kyjnhhjp453ma|Autograder says Error Opening but CAEN passes|"I have seen people with similar issues with their Error with opening however for me the CAEN lab computer fully runs through the whole test with no errors at all.  I'm confused on what it could be and perhaps it's an issue with the file I assign it to but I wrote ""ofstream fout(""main_test.out"");"" which i assume is correct."|109|0|active|. You are not allowed to use `fstream` in p1. Please read the p1 spec page. . . `extract_column` in `p1_library.h` might be helpful.||0
