post_id|subject|content|unique_views|good_question|visibility|i_answer|s_answer|num_followups
lfst0enqzpi3gg|Compile Check Output|Could somebody pleaseee let me know if this is the output they get from running the List_compile_check file?. This is what I got:. 104242424231. . Thank you!!!|46|1|active|I can't for some reason find the post on piazza, but your output matches what they gave. Hopefully an instructor could repost under this one. ||0
lfssmo3rl8bwf|Error with POST from test02.in onwards|I have been getting this error:. . libc++abi: terminating with uncaught exception of type nlohmann::detail::type_error: [json.exception.type_error.302] type must be string, but is nullFor test02.in onwards, and since test01.in only contains GET i feel this might be an issue with my POST function, which I have implemented like attached below, where print_post() and print_bad() are helper functions to cout the response and work fine. I am just not sure which part of this is returning null. For information this function runs in an if statement for when the method read from the input file says POST and is in the correct path.. . |4|0|private|||0
lfss8zqy7cu5wn|Input redirection|How would we alter the input redirection given in the Xcode set up. We are given assert(freopen(“main_test.in”, “r” , stdin));As an example how would we change this for project 4|54|0|active|"freopen(""test05.in"", ""r"", stdin);. . I was having the same issue, and did this ^^ and it started working. I got rid of the assert statement and the other statements it said to use in input redirection"||0
lfsrgo5jovq2qy|Error Private checks|What if we have more requests in a file after the bad request? Are we supposed to stop reading in if there is an error?|53|3|active|||0
lfsqmkhwjbg1j6|How to erase the last node in a list|Since end() points to a place that past the node, how do we erase the last node in a list?. Do you need to keep doing ++ from first?|154|0|active|You shouldn't add functions then call them in the tests because then they won't compile on AG (since the instructor solution doesn't have the function you'd be calling). Update: the prior information was incorrect, just do ++||0
lfsqf8osyc568r|Is it possible to erase an iterator points to list.end() ?|Do we need to test the case that we are erasing the anything past the last node?. List<int>::Iterator iter_temp = list_temp.end(); . list_temp.erase(iter_temp);. . I know this will erase nothing, but I just want to know if we need to include this case in the List_tests|162|1|active|No. List.end() points to after the last element of a list, so it is a nullptr. You can't erase a nullptr.||0
lfspwuu64007f6|pop back function|. . Something is wrong with my pop back function as I was testing my tests cases and as I tried debugging it, the line highlighted seems to be the issue but I have no idea whats wrong with it|105|0|active|In the lecture, the professor spoke about pop_front and how one could implement it, but that was for a single linked list. The reason where your logic could lead to a problem is when your list has only one element, so you can't set last to last->prev because what would that be (Hint: Draw it out)? I believe that is why it is not letting you do what you are doing. If this were a single-linked list, that may work. You essentially have the cases where you have a list with elements, and you are popping the last one, and then you have a list that is popping its last element. Let me know if this helps or makes any sense. ||0
lfspu2z0dix4tk|how do we identify whether we need to read a json|According to the spec, we need to return the bad request and read the remainder request if the HTTP path and method have some errors. So how could we identify whether the error request has a json body and when we need to read the json?. |69|0|active|||0
lfspbloagu3181|Operator trouble for list compile check|Hello, . . I'm having a hard time understanding what the problem is for list_compile_check.cpp file, it's saying my operators aren't working but I implemented them correctly and I went to office hours, and they said that it was just a bug. I don't understand what is going on with the operators. I attached an image of the problem of autograder below. Thank you.. . |73|2|active|||1
lfspaqufu1918d|how do we check whether we have a memory leak|How do we check whether our project code could lead to memory leak.|126|0|active|Write tests and run your code with address sanitizers (tutorial)||1
lfsnzw01thi7hc|how to test push_all|For the push_all function, how should we test it? . This is the structure I'm using but I'm meeting some error. Can I get some hint on how we should test copy_all?. Thank you!. . List<int> queue;. List<int> pushed_queue;. List<int> copy_queue = queue;. . pushed_queue.push_all(queue). . ASSERT_EQUAL(pushed_queue, copy_queue). . |118|0|active|From the professor and IAs they suggested that you use copy_all in the copy constructor and the list = operator. If you test those functions, then you can test the copy_all functions. I don't think that I can tell you how to test. I can give you the hint that copy constructors means the list should have the same properties. This should give you some things to compare. ||0
lfsn435dzfd5kb|Test run error on autograder only|After running the tests multiple times on caen computers, on my own and on my partners computer all our tests compile, run and pass. However, when submitting in autograder our tests compile but doesn't run and we do not know the sources of the errors we are getting because they autograder does not display them. We went to our lab IA for help which solved one problem we were having but when trying to fix every other missing bug we receive the same error on autograder. Any help would help would be greatly appreciated. |6|0|private|You have the following error: calling the private constructor for Iterator in your tests. I looked through your test file and it looks like you do this multiple times (not just line 182) so be careful.. . Your test does:. List<int>::Iterator it2 = List<int>::Iterator(it);. . Instead, you should do:. List<int>::Iterator it2 = it;. As it is already an iterator.. . Does that make sense? You should only declare iterators like this:. List<int>::Iterator it = list.begin(); or List<int>::Iterator it = list.end();. . . ||1
lfsn3odpegu784|Tests not getting points in autograder|My List_tests compile and my code passes my tests but I'm not getting any points for them on autograder. Can an instructor look at my code? My uniqname is sreejav|5|0|private|Here's the error: you have unused iterators in your tests. Make sure you are compiling with the make command given in the makefile & sanitizer flags. Here's the command to compile it if you want to just copy paste the command:. . g++ --std=c++11 -Wall -Werror -pedantic -g -Wno-sign-compare -Wno-comment List_tests.cpp -o List_validity_check.exe. ||1
lfsn0cd94lq3yu|Server starts with get queue and outputs null|Hi, for some reason when I start my python server and before I do a post to the queue my server runs a get queue request, I'm not sure what would be causing this, but this is what it looks like: |103|0|active|"This just means that the json object that is attached to the ""results"" key does not contain any elements, hence why the count is 0 as well."||1
lfsmycfotn46e5|Accessing individual students in the list|When I try to index through the queue list, it gives me this error:. I'm not so sure why that is. Are we not allowed to use [] to find an object at a specific index in a list?. |92|0|active|the standard library list does not implement `operator[]`, so you should use iterators instead.. . If you're curious, recall that we learned indexing is a combination of pointer arithmetic and dereference. This gives you a hint as to why linked lists do not implement `operator[]`.||0
lfsmf19piu5ce|Error Handling for Errant Requests|I'm asking for clarification on the types of errant requests that we will need to account for.. . In the spec it mentions that all GET and DELETE requests will have a content length of 0 and no json object. However, in the file public_error01.in, we get an errant GET request because the path isn't one of the three (api, api/queue/head/, api/queue/) but also that the length is 2 and we have a blank json object to account for. . . So I have two questions:. Are there only two cases for erroneous requests? . Where the method/path are incorrect, but the content length and json align with the request type. (GET/DELETE have length 0 and no json)Where both the method/path are incorrect and the content length and json don't follow the appropriate format. (like the public_error01 file where the GET request has a length/json). If no to the question above, will there ever be an errant request where the method and path are correct, but the content length/json object aren't correct? (ex: correct request and path: GET /api/ , but the content length isn't 0).|97|2|active|||0
lfskze8agkn4wv|Question about testing the Iterator operator|Hi, I try to test my implementation for == and =!, and I got this error.. . My test case is following.. . I wonder what does this error means and how could I solve it.. . Thanks|86|0|active|||0
lfsjp56qgh8bu|operator= / copy_all problem|I'm getting a sanitizer error when I try to copy one list to another. This is the line that the sanitizer is pointing to from my push_back function: p->datum = datum. I have no clue why this is an error. This is my copy_all loop: |93|0|active|||0
lfsiy9mo1tc5lm|List Private Templating Test Compile Failure|Hi my uniqname is gahyuny and I passed all the public tests but my list private templating test won't compile and I can't seem to figure out why. I have checked all my return types for the functions and the constructors and in nowhere I put a specific data type to return. Can you look at my code on autograder and see if there are any errors? Thank you so much !!|6|0|private|||0
lfsigovsyoi7b|Test cases types|Is there any benefit of testing different variables types in the list besides ints?  Or could the bugs be caught just using just ints?|127|1|active|It should be okay to just use ints, because the tests are more to test the functionality of doing different operations on the list rather than the difference between different types of variables. I don't think using different variable types would necessarily catch more bugs. ||0
lfshpgk1ovg18t|push_front segmentation fault question|. I have checked all of the conditions and still don't know why I'm getting segmentation fault. I've checked default constructor functions and tried testing it only with push_front() function but it didn't work. It would be great if I could get any help.|6|0|private|||0
lfsh59c8r4709|memory leak in push_back() and erase test case|"Hi! I wrote my push_back function as this, and I test the erase function as shown on the right side. The autograder shows that there's a memory leak for push_back when reading line 178 in test.cpp. I wonder what cases that? Is that because I use ""++iter"" and try to erase iter? Thank you!!! . "|6|0|private|||0
lfsgq33ebee6vz|Debugger Error|Does anyone know what this error in the unit test framework means? I have been unable to debug my list tests because I get this error every time I run the debugger.. |98|0|active|"you can check on your launch.json file, your args might be. . ""args"": [""""],. . , delete the """", and make args to. . ""args"": [],. . , just blank in [ ]is ok."||0
lfsgp64h3n97n0|question about Iterator|Do we need to update the element that Iterator point to ? For example, If I have a list(1,2,3), and my Iterator point to 2, I use insert function to insert 4. what element that my Iterator point to? 4 or 2?. |119|0|active|Your iterator should continue pointing to 2 after insert() runs. :)||0
lfsgerbq58x2iv|Server.py error / Error handling|When I run server.py and add a student without a unique name or location or meeting location, my server crashes. Can we assume this will be properly formatted?|76|0|active|"Yes. Per https://eecs280staff.github.io/p4-web/#error-handling, you may assume that ""Requests are properly formatted""."||0
lfsgd3mdji51uh|Using insert() after adding to list|solved|121|0|active|solved||0
lfsg7e8bnur3ls|Are functions begin() and end() by reference or by value?|I keep getting errors that I am trying to set iterators equal to references to iterators, and I just want to know which functions used in the compile check require a reference and which ones should return an iterator.. . Here is an example of the error:. error: cannot bind non-const lvalue reference of type ‘List<int>::Iterator&’ to an rvalue of type ‘List<int>::Iterator’. . And another error I get when I make the functions return by reference:. error: binding reference of type ‘List<int>::Iterator&’ to ‘const List<int>::Iterator’ discards qualifiers. . Any help would be appreciated.|126|0|active|You are correct that the error is because you are returning by reference. Consider the logic here: if you return a value by reference from a function, then it should be a value that will continue existing after the end of the function call. `begin()` and `end()` both create and return an iterator, so if you return by reference it will return the object in that function call's stack frame instead of something that continues living after the end of the function call.. . So it would be incorrect to return by reference in `begin()` and `end()` -- you want to return by value so that you can access and use a different object in the caller function's stack frame.||0
lfsfdn8nfi4n0|Autograder Deep Nesting question|For the deep nesting style guide thing in the autograder, does int main() count as a level of nesting? I have been trying to fix the issue in my code, and the deepest nesting I count (not including int main()) is only 4, so I wanted to check if that was the case, and if I needed to count that as well. |69|0|active|||0
lfsf2yvqx92f1|comparison operator in list.h|when comparing two iterators, are we comparing the pointer they hold or the datum at those pointers? If we are comparing the pointers, how should we go about implementing the == operator in iterator? . . I tried to compare node_ptr to rhs.node_ptr but it never worked. Any tips?|92|1|active|Your first interpretation is correct, you want to compare the pointers they hold and check whether or not they are equal. This is accomplished by comparing node_ptr to rhs.node_ptr, so the implementation would contain the following comparison: [node_ptr == rhs.node_ptr]. The function would return the outcome of this comparison.. . If your implementation is still showing bugs, please come to office hours! ||0
lfsexgwyseb1h3|Segmentation Fault in CAEN|. I'm not getting any errors locally when I run my tests (with Address Sanitizer on), but on Autograder and CAEN, I'm running into this issue.. . . . . Here's the code used in that test case. I have no idea where the segmentation fault could be coming from. Any insight would be greatly appreciated!. . **Update: I ran the local compile checker and made a change to pop_front due to a failure. It passes locally now, but I'm still getting the same error in CAEN.|5|0|private|Resolved||0
lfsed7x87hu59j|list test case error|I'm so confused about what this error message means. Is it about memory leak? How can I know which test line/list function is having trouble? . |113|0|active|"""heap-use-after-free"" means you are probably trying to use a dynamically allocated object after it has been freed. previously allocated by is saying where the object was created, freed by thread is saying where it was deleted"||0
lfsdxpejzre67l|Iterator object within list function|I am trying to use begin and end iterators for my clear() and copy_all() functions, but I can't declare the variables without errors when I try to compile. I am writing the functions outside the class by using the List<T>:: scope for the functions. I have tried. . Iterator begin = begin();. and. . Iterator begin;. begin.begin();. and. . Iterator begin = Iterator::begin();. and a few other attempts but none are working. How should I use iterators?. |117|0|active|The auto keyword has worked for me but I don't think you need to use iterators for those functions, as iterators are used to interact with the class from outside. In professor DeOrio's lecture on linked lists he has similar code for a forward list that is very helpful to reference for the clear and copy functions.||0
lfsdsa0dkeb4ij|Solved|solved. Thanks|64|0|active|marking resolved||0
lfsdqenhr986yl|List.h copy constructor|Would we ever call the List copy constructor on a list that isn’t empty? |113|0|active|no, think about the difference between the assignment operator vs. copy constructor||0
lfsdjlrz4de58m|What do we do with a 400 error|Like once I figure out theres a 400 error, what do I do with that information. It says return it in the spec, but Im not sure exactly what that means, from the users point of view.|120|0|active|Cout the exact output specified for the project in the error handling section. from the user point of view they would get this:. . HTTP/1.1 400 Bad RequestContent-Type: application/json; charset=utf-8Content-Length: 0. ||0
lfsc3n4pwz63ec|test_cases|I'm not really sure why I'm getting a zsh: segmentation fault here, the code seems to work but how do I get rid of that message? . |144|0|active|Double check your push_front, you might be trying to treat a nullptr like it points to something. Try and think about edge cases for pushing to a list.||0
lfsaurgqxowml|List compile check|So when I make my list compile check exe file, I get 2-3 errors along with long lines of errors/warnings (I think they're segmentation faults). In my compile check file, there are errors like a certain list can't be created because there aren't any default constructors, or that one of the operators hasn't been implemented.. . Does this mean that I need to create these things in list.h, or are there deeper issues within a specific function (doesn't mention any function in the errors)?|134|0|active|||0
lfs93vk0opq1zw|push_front Error|The Autograder told me there is a memory leak in my push_front function and I have tried for the past two days but I can't figure out where it's coming from. Can someone help me understand or at least push me in the right direction?. |6|0|private|When including your own code in your question, please mark the question as private! In terms of your error, how does your function handle when the list has one element already, or is empty?||1
lfs232mhvbj2uj|push_front segmentation fault|. I have checked all of the conditions and still don't know why I'm getting segmentation fault. I've checked default constructor functions and tried testing it only with push_front() function but it didn't work. It would be great if I could get any help.|5|0|private|||0
lfrzi4vfeae7h4|Queue Position Confusion(2)|How would I go about implementing a position tracker function so that when someone is popped off the queue their position automatically updates? Because right now I have to manually do that since the my position variable is also my student struct variable.|123|1|active|I found it easier to not have a position variable as there is only one section where you need a position other than position one. Think of how you can add their position in the loop when making the queue vector of students. ||0
lfrv4iyxjzi1nu|Error Handling Clarification|"""If one of the errors above occurs, read the remainder of the request, including any headers or body. Then, return the following response after reading the entire request. "". Does this mean I return an error if and only if the entire request is bad, i.e if some requests are bad and some others are good, I don't display the 400 message?. . OR would it mean that my server responses would look like. -Error. -OK. -Created. -Error..."|88|2|active|the second one||0
lfru6x8qcs96bp|Error When Traversing By Iterator - Advice On How to Debug/Proceed|Hello, so I am having an error reading the data for POST into the json. In line 237 of my code I attempt to traverse by iterator, but when I do this error pops up. . . . . However, when I omit the traverse by iterator for loop, the values of the student appear as null. I am not sure where to proceed from here and I am also not sure how to debug this, since when I put a breakpoint at line 237, the beginning of the for loop, the debugger does not stop. I would appreciate it if someone could look at my api.cpp file and give me some hints on how to proceed, and I thank you in advance!|4|0|private|||0
lfrtsrzoxprwf|Unknown Error with Api, specifically in allocator_traits|I was doing my project when suddenly I got this error seemingly out of nowhere.. . I tried to undo my edits in API prior to the issue, but it didn't work. What should I do?|78|0|active|It's looking for a function names 'construct_at' but can't find one. Make sure the function is declared/defined within the file where you are calling it, or #include the file where it lives. Also make sure you're passing the function the right type/number of parameters.||0
lfrtgb5m33769p|push_back makes the previous node null|When I call push_back to make the test case for erase, there came a seg fault in this line in erase:. . target->prev->next = target->next;. I think the reason is because target->prev is a nullptr, and it looks like whenever I call push_back, the previous node it points to is null. How can I fix this? . |186|1|active|I would check where in push back you assign nodes to be null, then consider when that line is executing and when you want it to be executing.||1
lfrt0zex89f5u8|post - more than one operator matches the operands|. Hello! the error is showing that more than one operator matches these operands. I don't know why this is happening and how to fix this.|4|0|private|||0
lfrs8phyhis3ba|Resolved|Resolved|28|0|active|||0
lfrrq4p7i57578|Segmentation fault in pop_back function|Hi, we have tried multiple ways of trying to implement pop_back() but we kept getting a segmentation error and we can't spot why. I have attached a screenshot of gdb and the code and the test that we wrote for pop_back.. .  . |5|0|private|||0
lfrr1eostmk3jw|Catching Bugs|Caught 19/21 bugs, unsure what else to test. These are the test I've written so far. . . copy_all. copy_cstor_assignment. cstor. iterator_comparisons. iterator_dereference. list_clear. list_erase. list_insert. pop_front. simple_push_back. simple_push_front|6|0|private|Try testing how functions would work with an empty/close to empty/ not empty list||0
lfrqzbrkex26yt|List Autograder test case results differs from local case results|Hi, when i submit to autograder i keep getting these memory leak errors. But when i run them locally with my installed sanitizers i do not get errors anymore (i fixed one after the first autograder submission). . Does anyone have any advice about how to go about solving this particular error?. . I do not quite see where my code is going wrong because this error does NOT seem like the ones i am used to (memory object that arent deleted).. . (also im sorry I would go to office hours to solve this but I work my job during the sessions so i cannot get help there)|187|0|active|It looks like you are trying to dereference a null pointer. . Run your code through CAEN, it will run it through a similar environment to the autograder and you can debug that way. Just make sure to turn off address sanitizer||0
lfrqn1lef633po|Unresolved external symbol|When making the copy constructor for list, I am given this error when I try to use copy_all in the function.. . . . I am confused because I thought we were supposed to call copy_all in the copy constructor. For instructors who might check my code on the autograder, my most recent submission on the autograder does not use the copy_all function in the copy constructor. My current code is a little different, and I call copy_all(other) inside the {   }.. . I'm not too sure how to go about fixing this.|59|0|active|||0
lfrql2o1f525pp|Test for assignment operation|. When I am testing the assignment operator the above erros pops up for assignment operator and then copyall function and then push_back. . I think I implement the assignment operator correctly as intructed by the recording;. 1. clear and then copy all . for copyall I think is also fine by . 1.assert the to be copied list is empty. 2.range through other and then push back all of them. so I think there are something wrong with my [ush back probably. Here is How i impement it. 1. create a new node. 2. initialize is datum. 3. consider edge case where is empty. 3.1if is edge case then we need to set first and last both point to the new node. 4.consider normal case. 4.1if is normal case then just put it behind last and let last point to it. . and here comes the weirdest thing the sanitizer tells me the problem is at thte point where I initialize the datum of the new node. for that one I simply use -> dereference the local variable that stores this new variable and set its datum could Someone please help?|131|1|active|||1
lfrqep6qk4h4fr|Trouble with our insert() and erase() functions|Hello, we are having some trouble implementing our insert() and erase() functions. We are kind of confused working through a potential solution but we have something that we think works. . Can someone please take a look at our code and see if we are on the right track or if there is something we are doing wrong?. . Any help would be greatly appreciated :)|4|0|private|Writing test cases can help you determine if your functions are working! We can help with more specific questions||0
lfrpy9c4wo2274|Typename T identifier is undefined error|"My Visual Studio code has every instance of ""T"" after template <typename T> underlined with an error saying ""identifier 'T' is undefined"". Has this happened to anyone? If so, how should I go about fixing it?"|60|0|active|||0
lfrpv0bqol37ex|GET api/queue/tail/|Is GET api/queue/tail/ a valid path or should that be considered in my error handling since it is not included in the 5 actions we are implementing|112|0|active|the only valid ones are the 5 in the spec||0
lfrpuwqd4ry57h|deleting the copy list|Hi so in our copy test we are receiving a memory leak in the autograder. We've been having issues with this memory leak and think it's because we aren't deleting the copy list. The original is still being destroyed but we don't think that the copy list is being destroyed with it. However, we're not sure on how to implement the deletion part.|100|1|active|||0
lfrpt6vcfd959k|List_compile_check|Why does this file violate the requires clauses for the operator functions several times? I can catch it with assert, but then it won't show the other tests.. . For example, it'll use empty lists to test functions that cannot have empty lists, or use a nullptr as an argument to a function that requires a dereferencable pointer.|97|0|active|Hi! Please add your uniqname to your username and we'll check out your autograder submissions! ||1
lfrpizt7p4z5mu|p4 reverse iter test giving false positive|I have a test that creates a list, fills it with elements, then uses an iterator going backwards. . for (List<int>::Iterator j=l.end(); j!=l.begin(); --j). to test the values. Yet I'm getting a false positive error for my test.. . Is my reverse iteration method incorrect or is it something to do with the auto grader?. . PS; just noticed this could have something to do with past the end iterator. Can someone explain how reverse iteration would work in that case?|155|0|active|"An iterator is not a pointer so you may not say some iterator is nullptr. But end does gives you an iterator that ""pass the end"", and if you think about your implementation, what lives inside its node pointer is a nullptr. There is not prev or next for a nullptr, and there is no way that you may go back using --."||0
lfrp5nqj7qzv2|HTTP/1.1 201 Created vs HTTP/1.1 200 OK?|When do I output HTTP/1.1 200 OK and when should I output HTTP/1.1 201?|76|0|active|201 Created is for the post request and 200 OK is for all the get requests. ||0
lfrp4z9blni2x3|Testing Iterator Functions|I'm very lost on how to test my iterator functions. I tried creating a new node and calling the iterator constructor with that node, but I'm getting errors and I'm not sure why. Could somebody please help?. |156|0|active|You may not get the node pointer directly as it is in the private scope. list.begin() gives you an iterator that points to the first element in the list. You can move the iterator around to get other elements in the list.||0
lfrozcgd4nl4l6|Delete Node after Usage|. I create nodes in multiple functions in my List.h by doing this: Node *current = new Node();. Do I need to delete current at the end of the function?. |142|0|active|It depends on the fctns. For example, if you create those node in insert or both of the push fctns, you want to be able to use those elements added to your list later, so you shouldn't probably deleted it. These new added node will be deleted by destructor if implemented correctly. But for any other functions, where these new Nodes created are not needed after the execution of the fctns i.e. it is not inserted inside the list, you should probably delete it||0
lfroyzn2jnt784|More to implement|Is there more functions we have to consider? For example DELETE is usually for the head, but would would we have to consider if the input is delete/tail or delete/queue? . I'm asking due to my consideration for error handling?|105|0|active|Delete must be combined with /api/queue/head/ for a successful delete head request. Otherwise, it is considered as a bad request.||0
lfroxlpldo28d|Compile Check Error for List.h|I'm getting this compile error for List.h. Does anyone have any idea why this might be happening?|90|0|active|Likely something went wrong with your insert function. Please double check that the function implementation matches the declarations (for example, same parameters, same return type) and the return type is good.||0
lfrogaefwfl3z8|test case errors :(|"can someone explain what these two errors mean and how I can fix them, I get them when I make my test cases and I am not sure how to fix it :(. . error1:. ./unit_test_framework.h:320:5: error: static_assert failed due to requirement 'is_equality_comparable<const char (&)[12], List<std::string> &, void>::value' ""types cannot be compared with == and !=""    static_assert(is_equality_comparable<First, Second>::value,. . error2:. ./unit_test_framework.h:320:5: error: static_assert failed due to requirement 'is_equality_comparable<const char (&)[12], List<std::string> *&, void>::value' ""types cannot be compared with == and !=""    static_assert(is_equality_comparable<First, Second>::value,"|120|0|active|We do not have == nor != for two lists, so if you use ASSERT_EQUAL(list1, list2), it won't work. You may compare the elements in the list one by one using loops.||0
lfroaxowd1a5rd|Easier way to compare strings|Is there an easier way to check if a path is valid rather than iterating through the entire string character by character? |78|0|active|". string str = ""hi"";. . str == ""hi"" // is true. str == ""hai"" // is false"||0
lfro5d7e1lc1ld|Copy Destructor|"I implemented a destructor in List.h and am currently testing copy_all(). In my test case, there are two lists -- an original and a copy. My destructor involves setting the ""victim"" (node to be deleted) to ""last,"" but I think it's getting confused because there are two ""lasts"" (one for each list) in my test case.. . I've checked and the ""last"" is correctly set for both lists in the test case. Every time I test, the ""victim"" is set to a different address (and not the ""last"" address for either of the lists I've created) and I get an address sanitizer warning. The destructor is working successfully for my first few test cases. . . This might be a problem in something I've implemented, but I am struggling with the larger concepts of big three and linked lists and wanted to make sure this isn't a big conceptual error/I'm not missing something big. If it is, can someone point me in the right direction? If not, is there anything generically I should consider to try to fix this?. . Thank you!"|197|0|active|Hint: you have functions that can add and remove stuff from your list which (assuming you implemented correctly) works for all cases even when the list is empty, why not use them? (pop,push,...)||0
lfro28ulttv218|ERROR? &#34; bash: ./List_tests.exe: No such file or directory&#34;|Every time I try to ./List_tests.exe I get this error : bash: ./List_tests.exe: No such file or directory. . Can someone tell me why?|48|0|active|Did you make List_tests.exe first?||1
lfrnt49wqmj58|Bad request, blank line after Content-Length: 0|"Hello,. . The spec says we need to print a blank line at the end of a bad request. Does this mean that I need cout two ""endl"" following ""Content-Length: 0""? For example, cout <<  ""Content-Length: 0"" << endl << endl;. . Also, I notice that the response to ""delete"" also has a new blank new line. Should we do the same thing? . . Thank you! . . "|89|0|active|yes (you need 2 newlines)||1
lfrnrqajuv414e|JSON Read / Write|"I was just testing to make sure my code to read and write json files work correctly. After creating a json object and cin >> object, then cout << object, the format of that object should look like (thats the format for test02.in):. {    ""uniqname"": ""awdeorio"",    ""location"": ""Table 3""}. INSTEAD, it looks like:. . {    ""location"": ""Table 3"",    ""uniqname"": ""awdeorio""}. . Is this supposed to happen?"|103|0|active|when you cout the json object, it'll alphabetize by key, so yes, that's supposed to happen||0
lfrne2y5m8f75u|Resolved|Resolved|50|0|active|Resolved||1
lfrmip4y1tm7az|cin &gt;&gt; body not working|I have been trying for hours to read in the json body correctly and it doesn't seem to be working. I'm doing exactly what the json spec says to do:. . json body;. cin >> body;. . But nothing seems to be working. I'm definitely at the correct position - right before the opening { bracket. However, it's not letting me work with the json object. Please help!|118|3|active|I am having the same issue, every time I try to compile/run it fails on the cin >> body and brings me to the computer memory page||0
lfrmi499imw44y|MallocStackLogging|When I use the leak check tool, it shows thiese info. I'm not sure if it means I have a memory leak or not. Does anyone know what does these info mean?. . |49|0|active|||0
lfrmczgcxia26l|Error when creating function for void erase of iterator|I am getting this error when for the erase function. Does anyone know what might cause this?. |118|0|active|. template<typename T>. void List<T>::erase(Iterator i). . The List<T>:: indicates that the erase method belongs to the List<T> class||0
lfrm97bl8r34d7|pop_back segfault|I did a test case where I pop_back a list of size 1, but this is giving me a seg fault. Is this because my function is wrong or because pop_back isn't expected to do this?|82|1|active|pop_back is expected to do this. Your function is likely wrong.||0
lfrm3bmd8lf589|List_tests.cpp|Do we need to write test cases for operators (++, --, =, ==, !=), and/or copy constructors? Or are we just doing the member functions?|105|5|active|Yes, it would be a good idea to write test cases for those!||0
lfrm2l8k71l146|Creating an Iterator in api.cpp|When we try to create an iterator to parse through the JSON object in api.cpp, is adding the template declaration above all we need to do to use an iterator? |93|1|active|||0
lfrln61kpck2ps|/api/queue output|"Should the count/results in the queue output also be in a json file to output? As of now, I have it as just cout ""count"" and ""results"", but I can't seem to get the indention and spacing right. Thanks"|120|1|active|yes||0
lfrliieu6l329b|resolved||66|0|active|resolved||1
lfrl6ud2k5q2qv|Do we need to check if the queue is empty for POST and GET /api/ request?|I return some response when the queue is empty for the get and delete request, but I don't see how to respond if the queue is empty for a post request or GET /api/ request.|128|0|active|GET /api/ always returns the same thing so it doesn't matter if the queue is empty. . POST request adds to the queue, should work even when the queue is empty||0
lfrkvmd4bsf1bz|Running into segmentation fault in erase()|resolved|4|0|private|||0
lfrkt47qnfw5zi|Malloc Error|I keep getting this malloc error for my push functions and I have tried leak checking but it still tells me the same thing. Could someone take a look at my implementation and maybe help me figure out where this error is coming from?. |4|0|private|||0
lfrk1d5lgf03m7|Tests just stop running|I have a problem where I try to run tests through the ./List_tests.exe command and it would run the tests until a certain test and then it would just stop? It doesn't output anything - it just stops there.. . It just stops at test_push_front.|77|0|active|"Weird, heres some ideas I can think of:. . - do you have a loop? it could be an infinite loop. - do you ever cin in that test?. . Try printing ""hi"" between every line and see how many times it prints. Or use a debugger"||0
lfrk0i39hx03h6|Storing json objects in variables|I read in a json object via cin (cin >> body) and I'd like to store its objects in my student struct. However, I'm getting an error when I try to store it via the following code. Am I reading in json wrong?. . . . For reference, I'm storing a pointer to a student (s) inside of a request (r).. . Edit: does this have anything to do with how I'm reading in body? I essentially read all of the headers in individually, then I created json body, then used cin >> body. Is that correct?|109|0|active|"I had this same error if you read in the json body and are trying to access ""uniquename"" its ""uniqname"" Im guessing it says something along the lines of its a null if its the same issue I had. Took me hours to realize this and thought it was an error with how I read in json as well."||0
lfrjjqxu72f22t|List Private Templating Test|Hi, I wonder what the List Private Templating Test test is for, since I always fail on this in autograder, thanks!! (I checked my code and there's nowhere I misuse List<int> instead of List<T>.)|125|0|active|I would check functions that return the datum, like front, back, and dereference operator, to make sure you're not returning an int (instead return T). ||0
lfrjiu853ko1z8|Creating iterator objects for testing|How do we create iterator objects for testing in list_tests.cpp if Iterator is a private class of list (and thus its ctor is private)?|110|1|active|list.begin() returns an iterator to the beginning of the list. Then just use ++ to get to the element you want.||0
lfrjhusri7l4zj|memory leak in push_back()|Hi! I wrote the push_back() function as this, but there is a memory leak. Could someone help me to check why there's a memory leak in my code? Thank you! . |4|0|private|||0
lfriy5xanj73is|copy_all implementation|We're not sure if our copy_all function is implemented correctly since we use it in the big 3 but those don't run correctly when we test (we get memory leaks/seg fault). In copy_all is it correct to loop through other and just push each datum into the empty list? Do we need to add extra assignments for next/prev or would push_back already take care of that?|165|0|active|It sounds like you've got the general idea for copy_all() correct. It sounds like your issue is likely with the loop condition or your push_back() implementation. You should try testing your push_back() function to see if that is the issue. If it is not, you can try using the debugger to set breakpoints before you have the problem and then step through to see what's going on.. . EDIT: In your assignment operator or copy ctor, you should also clear you list of its original data before copying new data||0
lfrivlf0xkp2ld|Iterator Recognition|I am attempting to write a function that will return the position of a student in a list, which I have called queue.. My for-loop should work by comparing a string called name to the Name member variable in my Student struct. I have no idea why my function will not recognize Name, or why my iterator will not increment.. Please help. My uniquname is laurea|2|0|private|||0
lfriuyz0zw48z|Segmentation fault when testing copy constructor|My partner and I are trying to test our copy constructor and overloaded assignment operator however we keep getting a segmentation fault and we don't know what is wrong with our code. The debugger is also being difficult and we can't step through our code. Is there anything in our code here that looks incorrect?. . Copy Constructor:. . Copy_all Function:. . |5|0|private|||0
lfrirc0u5jj3s6|Extra empty line in test 05|Can anyone tell me why is there an extra empty line in test 05?. |98|0|active|You need two newlines after printing content length||1
